# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, mob_C, imm_C, diss_C, seal_C, M_C 
3.714000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.527200e-03, 1.592004e-03, 5.296502e-04, 7.526848e-04, 6.724859e-03, 1.814151e-03, 0.000000e+00, 0.000000e+00, 3.114285e-03, 2.795200e-07, 0.000000e+00   
3.720000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.530706e-03, 1.593938e-03, 5.287939e-04, 7.517185e-04, 6.725358e-03, 1.813791e-03, 0.000000e+00, 0.000000e+00, 3.114035e-03, 2.840566e-07, 0.000000e+00   
3.726000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.534211e-03, 1.595859e-03, 5.279642e-04, 7.508190e-04, 6.725740e-03, 1.813449e-03, 0.000000e+00, 0.000000e+00, 3.113811e-03, 2.886955e-07, 0.000000e+00   
3.732000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.537718e-03, 1.597766e-03, 5.271507e-04, 7.499940e-04, 6.726014e-03, 1.813119e-03, 0.000000e+00, 0.000000e+00, 3.113617e-03, 2.934361e-07, 0.000000e+00   
3.738000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.541223e-03, 1.599663e-03, 5.263390e-04, 7.491421e-04, 6.726365e-03, 1.812784e-03, 0.000000e+00, 0.000000e+00, 3.113447e-03, 2.982913e-07, 0.000000e+00   
3.744000e+05, 1.098479e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.544727e-03, 1.601550e-03, 5.255372e-04, 7.483063e-04, 6.726717e-03, 1.812461e-03, 0.000000e+00, 0.000000e+00, 3.113304e-03, 3.032556e-07, 0.000000e+00   
3.750000e+05, 1.098479e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.548231e-03, 1.603423e-03, 5.247458e-04, 7.475049e-04, 6.727033e-03, 1.812145e-03, 0.000000e+00, 0.000000e+00, 3.113191e-03, 3.083275e-07, 0.000000e+00   
3.756000e+05, 1.098479e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.551735e-03, 1.605285e-03, 5.239626e-04, 7.467347e-04, 6.727317e-03, 1.811834e-03, 0.000000e+00, 0.000000e+00, 3.113106e-03, 3.135073e-07, 0.000000e+00   
3.762000e+05, 1.098479e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.555238e-03, 1.607135e-03, 5.231823e-04, 7.459616e-04, 6.727629e-03, 1.811522e-03, 0.000000e+00, 0.000000e+00, 3.113049e-03, 3.187997e-07, 0.000000e+00   
3.768000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.558741e-03, 1.608975e-03, 5.224032e-04, 7.451843e-04, 6.727969e-03, 1.811206e-03, 0.000000e+00, 0.000000e+00, 3.113019e-03, 3.242055e-07, 0.000000e+00   
3.774000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.562242e-03, 1.610807e-03, 5.216197e-04, 7.443572e-04, 6.728413e-03, 1.810881e-03, 0.000000e+00, 0.000000e+00, 3.113014e-03, 3.297314e-07, 0.000000e+00   
3.780000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.565742e-03, 1.612627e-03, 5.208363e-04, 7.435261e-04, 6.728881e-03, 1.810553e-03, 0.000000e+00, 0.000000e+00, 3.113035e-03, 3.353713e-07, 0.000000e+00   
3.786000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.569241e-03, 1.614436e-03, 5.200497e-04, 7.426851e-04, 6.729384e-03, 1.810221e-03, 0.000000e+00, 0.000000e+00, 3.113083e-03, 3.411261e-07, 0.000000e+00   
3.792000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.572738e-03, 1.616233e-03, 5.192595e-04, 7.418568e-04, 6.729888e-03, 1.809890e-03, 0.000000e+00, 0.000000e+00, 3.113157e-03, 3.469936e-07, 0.000000e+00   
3.798000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.576232e-03, 1.618020e-03, 5.184574e-04, 7.410188e-04, 6.730439e-03, 1.809558e-03, 0.000000e+00, 0.000000e+00, 3.113255e-03, 3.529775e-07, 0.000000e+00   
3.804000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.579725e-03, 1.619795e-03, 5.176338e-04, 7.401705e-04, 6.731047e-03, 1.809218e-03, 0.000000e+00, 0.000000e+00, 3.113377e-03, 3.590784e-07, 0.000000e+00   
3.810000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.583216e-03, 1.621559e-03, 5.167599e-04, 7.393600e-04, 6.731680e-03, 1.808874e-03, 0.000000e+00, 0.000000e+00, 3.113523e-03, 3.652932e-07, 0.000000e+00   
3.816000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.586703e-03, 1.623314e-03, 5.158390e-04, 7.385095e-04, 6.732454e-03, 1.808514e-03, 0.000000e+00, 0.000000e+00, 3.113688e-03, 3.716310e-07, 0.000000e+00   
3.822000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.590188e-03, 1.625058e-03, 5.148909e-04, 7.376371e-04, 6.733307e-03, 1.808141e-03, 0.000000e+00, 0.000000e+00, 3.113874e-03, 3.780877e-07, 0.000000e+00   
3.828000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.593671e-03, 1.626789e-03, 5.139215e-04, 7.367958e-04, 6.734147e-03, 1.807766e-03, 0.000000e+00, 0.000000e+00, 3.114082e-03, 3.846556e-07, 0.000000e+00   
3.834000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.597151e-03, 1.628507e-03, 5.129350e-04, 7.359778e-04, 6.734982e-03, 1.807391e-03, 0.000000e+00, 0.000000e+00, 3.114312e-03, 3.913343e-07, 0.000000e+00   
3.840000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.600628e-03, 1.630211e-03, 5.119355e-04, 7.351874e-04, 6.735807e-03, 1.807017e-03, 0.000000e+00, 0.000000e+00, 3.114561e-03, 3.981221e-07, 0.000000e+00   
3.846000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.604100e-03, 1.631898e-03, 5.109276e-04, 7.344693e-04, 6.736542e-03, 1.806658e-03, 0.000000e+00, 0.000000e+00, 3.114833e-03, 4.050121e-07, 0.000000e+00   
3.852000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.607568e-03, 1.633574e-03, 5.098966e-04, 7.337197e-04, 6.737369e-03, 1.806288e-03, 0.000000e+00, 0.000000e+00, 3.115121e-03, 4.120185e-07, 0.000000e+00   
3.858000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.611033e-03, 1.635235e-03, 5.088541e-04, 7.330156e-04, 6.738150e-03, 1.805923e-03, 0.000000e+00, 0.000000e+00, 3.115430e-03, 4.191287e-07, 0.000000e+00   
3.864000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.614494e-03, 1.636881e-03, 5.077952e-04, 7.323264e-04, 6.738940e-03, 1.805556e-03, 0.000000e+00, 0.000000e+00, 3.115758e-03, 4.263465e-07, 0.000000e+00   
3.870000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.617952e-03, 1.638516e-03, 5.067150e-04, 7.316220e-04, 6.739797e-03, 1.805181e-03, 0.000000e+00, 0.000000e+00, 3.116103e-03, 4.336754e-07, 0.000000e+00   
3.876000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.621405e-03, 1.640136e-03, 5.056197e-04, 7.309385e-04, 6.740656e-03, 1.804807e-03, 0.000000e+00, 0.000000e+00, 3.116466e-03, 4.411086e-07, 0.000000e+00   
3.882000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.624855e-03, 1.641740e-03, 5.045117e-04, 7.303108e-04, 6.741459e-03, 1.804430e-03, 0.000000e+00, 0.000000e+00, 3.116849e-03, 4.486408e-07, 0.000000e+00   
3.888000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.628301e-03, 1.643332e-03, 5.033829e-04, 7.296678e-04, 6.742333e-03, 1.804044e-03, 0.000000e+00, 0.000000e+00, 3.117248e-03, 4.562809e-07, 0.000000e+00   
3.894000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.631742e-03, 1.644913e-03, 5.022279e-04, 7.289711e-04, 6.743350e-03, 1.803638e-03, 0.000000e+00, 0.000000e+00, 3.117661e-03, 4.640350e-07, 0.000000e+00   
3.900000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.635179e-03, 1.646480e-03, 5.010521e-04, 7.282773e-04, 6.744417e-03, 1.803227e-03, 0.000000e+00, 0.000000e+00, 3.118090e-03, 4.718921e-07, 0.000000e+00   
3.906000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.638611e-03, 1.648034e-03, 4.998485e-04, 7.275430e-04, 6.745617e-03, 1.802803e-03, 0.000000e+00, 0.000000e+00, 3.118534e-03, 4.798584e-07, 0.000000e+00   
3.912000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.642039e-03, 1.649578e-03, 4.986140e-04, 7.267512e-04, 6.746983e-03, 1.802363e-03, 0.000000e+00, 0.000000e+00, 3.118990e-03, 4.879347e-07, 0.000000e+00   
3.918000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.645464e-03, 1.651104e-03, 4.973621e-04, 7.260233e-04, 6.748309e-03, 1.801930e-03, 0.000000e+00, 0.000000e+00, 3.119465e-03, 4.961007e-07, 0.000000e+00   
3.924000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.648885e-03, 1.652613e-03, 4.960902e-04, 7.253441e-04, 6.749625e-03, 1.801500e-03, 0.000000e+00, 0.000000e+00, 3.119957e-03, 5.043565e-07, 0.000000e+00   
3.930000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.652303e-03, 1.654103e-03, 4.948099e-04, 7.247525e-04, 6.750853e-03, 1.801083e-03, 0.000000e+00, 0.000000e+00, 3.120469e-03, 5.126928e-07, 0.000000e+00   
3.936000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.655717e-03, 1.655582e-03, 4.934995e-04, 7.240897e-04, 6.752276e-03, 1.800647e-03, 0.000000e+00, 0.000000e+00, 3.120992e-03, 5.211340e-07, 0.000000e+00   
3.942000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.659126e-03, 1.657049e-03, 4.921568e-04, 7.233577e-04, 6.753894e-03, 1.800194e-03, 0.000000e+00, 0.000000e+00, 3.121527e-03, 5.296793e-07, 0.000000e+00   
3.948000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.662530e-03, 1.658502e-03, 4.907863e-04, 7.225958e-04, 6.755637e-03, 1.799727e-03, 0.000000e+00, 0.000000e+00, 3.122074e-03, 5.383204e-07, 0.000000e+00   
3.954000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.665930e-03, 1.659940e-03, 4.893935e-04, 7.218279e-04, 6.757462e-03, 1.799253e-03, 0.000000e+00, 0.000000e+00, 3.122636e-03, 5.470511e-07, 0.000000e+00   
3.960000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.669326e-03, 1.661360e-03, 4.879862e-04, 7.211217e-04, 6.759252e-03, 1.798786e-03, 0.000000e+00, 0.000000e+00, 3.123214e-03, 5.558578e-07, 0.000000e+00   
3.966000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.672717e-03, 1.662759e-03, 4.865655e-04, 7.205223e-04, 6.760936e-03, 1.798332e-03, 0.000000e+00, 0.000000e+00, 3.123811e-03, 5.647314e-07, 0.000000e+00   
3.972000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.676103e-03, 1.664142e-03, 4.851156e-04, 7.199292e-04, 6.762692e-03, 1.797872e-03, 0.000000e+00, 0.000000e+00, 3.124421e-03, 5.736870e-07, 0.000000e+00   
3.978000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.679481e-03, 1.665512e-03, 4.836293e-04, 7.192890e-04, 6.764612e-03, 1.797398e-03, 0.000000e+00, 0.000000e+00, 3.125041e-03, 5.827325e-07, 0.000000e+00   
3.984000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.682852e-03, 1.666868e-03, 4.821022e-04, 7.185942e-04, 6.766709e-03, 1.796905e-03, 0.000000e+00, 0.000000e+00, 3.125671e-03, 5.918669e-07, 0.000000e+00   
3.990000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.686218e-03, 1.668207e-03, 4.805481e-04, 7.179288e-04, 6.768829e-03, 1.796410e-03, 0.000000e+00, 0.000000e+00, 3.126314e-03, 6.010731e-07, 0.000000e+00   
3.996000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.689576e-03, 1.669530e-03, 4.789578e-04, 7.172644e-04, 6.771029e-03, 1.795906e-03, 0.000000e+00, 0.000000e+00, 3.126969e-03, 6.103544e-07, 0.000000e+00   
4.002000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.692928e-03, 1.670835e-03, 4.773423e-04, 7.166069e-04, 6.773284e-03, 1.795396e-03, 0.000000e+00, 0.000000e+00, 3.127637e-03, 6.197054e-07, 0.000000e+00   
4.008000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.696277e-03, 1.672107e-03, 4.766086e-04, 7.155422e-04, 6.774801e-03, 1.794987e-03, 0.000000e+00, 0.000000e+00, 3.128333e-03, 6.290558e-07, 0.000000e+00   
4.014000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.699623e-03, 1.673349e-03, 4.760018e-04, 7.146845e-04, 6.775783e-03, 1.794625e-03, 0.000000e+00, 0.000000e+00, 3.129054e-03, 6.384151e-07, 0.000000e+00   
4.020000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.702962e-03, 1.674571e-03, 4.754099e-04, 7.138403e-04, 6.776737e-03, 1.794268e-03, 0.000000e+00, 0.000000e+00, 3.129787e-03, 6.478291e-07, 0.000000e+00   
4.026000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.706293e-03, 1.675779e-03, 4.748249e-04, 7.129337e-04, 6.777799e-03, 1.793905e-03, 0.000000e+00, 0.000000e+00, 3.130530e-03, 6.573092e-07, 0.000000e+00   
4.032000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.709617e-03, 1.676969e-03, 4.742379e-04, 7.119954e-04, 6.778933e-03, 1.793535e-03, 0.000000e+00, 0.000000e+00, 3.131283e-03, 6.668497e-07, 0.000000e+00   
4.038000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.712935e-03, 1.678143e-03, 4.736390e-04, 7.110257e-04, 6.780150e-03, 1.793155e-03, 0.000000e+00, 0.000000e+00, 3.132047e-03, 6.764496e-07, 0.000000e+00   
4.044000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.716247e-03, 1.679299e-03, 4.730346e-04, 7.100699e-04, 6.781366e-03, 1.792773e-03, 0.000000e+00, 0.000000e+00, 3.132822e-03, 6.860982e-07, 0.000000e+00   
4.050000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.719555e-03, 1.680441e-03, 4.724260e-04, 7.091399e-04, 6.782559e-03, 1.792394e-03, 0.000000e+00, 0.000000e+00, 3.133606e-03, 6.957802e-07, 0.000000e+00   
4.056000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.722856e-03, 1.681561e-03, 4.718011e-04, 7.081720e-04, 6.783855e-03, 1.792002e-03, 0.000000e+00, 0.000000e+00, 3.134403e-03, 7.055280e-07, 0.000000e+00   
4.062000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.726151e-03, 1.682664e-03, 4.711637e-04, 7.071913e-04, 6.785204e-03, 1.791603e-03, 0.000000e+00, 0.000000e+00, 3.135210e-03, 7.153223e-07, 0.000000e+00   
4.068000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.729442e-03, 1.683744e-03, 4.705341e-04, 7.063168e-04, 6.786390e-03, 1.791219e-03, 0.000000e+00, 0.000000e+00, 3.136032e-03, 7.251400e-07, 0.000000e+00   
4.074000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.732728e-03, 1.684804e-03, 4.699101e-04, 7.054771e-04, 6.787526e-03, 1.790839e-03, 0.000000e+00, 0.000000e+00, 3.136867e-03, 7.349905e-07, 0.000000e+00   
4.080000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.736008e-03, 1.685847e-03, 4.692816e-04, 7.046087e-04, 6.788726e-03, 1.790449e-03, 0.000000e+00, 0.000000e+00, 3.137712e-03, 7.448816e-07, 0.000000e+00   
4.086000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.739283e-03, 1.686873e-03, 4.686499e-04, 7.037000e-04, 6.790005e-03, 1.790047e-03, 0.000000e+00, 0.000000e+00, 3.138567e-03, 7.548125e-07, 0.000000e+00   
4.092000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.742553e-03, 1.687881e-03, 4.680147e-04, 7.027464e-04, 6.791371e-03, 1.789633e-03, 0.000000e+00, 0.000000e+00, 3.139430e-03, 7.647816e-07, 0.000000e+00   
4.098000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.745816e-03, 1.688870e-03, 4.673819e-04, 7.017789e-04, 6.792774e-03, 1.789222e-03, 0.000000e+00, 0.000000e+00, 3.140304e-03, 7.747819e-07, 0.000000e+00   
4.104000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.749074e-03, 1.689842e-03, 4.667441e-04, 7.007611e-04, 6.794274e-03, 1.788794e-03, 0.000000e+00, 0.000000e+00, 3.141185e-03, 7.848175e-07, 0.000000e+00   
4.110000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.752325e-03, 1.690797e-03, 4.660890e-04, 6.997077e-04, 6.795868e-03, 1.788352e-03, 0.000000e+00, 0.000000e+00, 3.142075e-03, 7.948845e-07, 0.000000e+00   
4.116000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.755572e-03, 1.691732e-03, 4.653893e-04, 6.986873e-04, 6.797488e-03, 1.787902e-03, 0.000000e+00, 0.000000e+00, 3.142976e-03, 8.049728e-07, 0.000000e+00   
4.122000e+05, 1.098478e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.758813e-03, 1.692648e-03, 4.646814e-04, 6.976611e-04, 6.799138e-03, 1.787446e-03, 0.000000e+00, 0.000000e+00, 3.143886e-03, 8.150814e-07, 0.000000e+00   
4.128000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.762049e-03, 1.693542e-03, 4.639863e-04, 6.967029e-04, 6.800672e-03, 1.787002e-03, 0.000000e+00, 0.000000e+00, 3.144809e-03, 8.251941e-07, 0.000000e+00   
4.134000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.765280e-03, 1.694415e-03, 4.632987e-04, 6.957602e-04, 6.802179e-03, 1.786560e-03, 0.000000e+00, 0.000000e+00, 3.145743e-03, 8.353174e-07, 0.000000e+00   
4.140000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.768506e-03, 1.695268e-03, 4.626166e-04, 6.948096e-04, 6.803697e-03, 1.786114e-03, 0.000000e+00, 0.000000e+00, 3.146687e-03, 8.454530e-07, 0.000000e+00   
4.146000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.771727e-03, 1.696099e-03, 4.619583e-04, 6.939204e-04, 6.805089e-03, 1.785681e-03, 0.000000e+00, 0.000000e+00, 3.147643e-03, 8.555857e-07, 0.000000e+00   
4.152000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.774943e-03, 1.696912e-03, 4.613049e-04, 6.930041e-04, 6.806522e-03, 1.785241e-03, 0.000000e+00, 0.000000e+00, 3.148609e-03, 8.657290e-07, 0.000000e+00   
4.158000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.778153e-03, 1.697705e-03, 4.606544e-04, 6.920576e-04, 6.808003e-03, 1.784793e-03, 0.000000e+00, 0.000000e+00, 3.149583e-03, 8.758817e-07, 0.000000e+00   
4.164000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.781355e-03, 1.698481e-03, 4.600034e-04, 6.910472e-04, 6.809594e-03, 1.784336e-03, 0.000000e+00, 0.000000e+00, 3.150563e-03, 8.860479e-07, 0.000000e+00   
4.170000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.784553e-03, 1.699235e-03, 4.593705e-04, 6.901078e-04, 6.811052e-03, 1.783894e-03, 0.000000e+00, 0.000000e+00, 3.151555e-03, 8.962025e-07, 0.000000e+00   
4.176000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.787745e-03, 1.699968e-03, 4.587453e-04, 6.891707e-04, 6.812503e-03, 1.783454e-03, 0.000000e+00, 0.000000e+00, 3.152556e-03, 9.063552e-07, 0.000000e+00   
4.182000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.790931e-03, 1.700681e-03, 4.581241e-04, 6.882254e-04, 6.813966e-03, 1.783011e-03, 0.000000e+00, 0.000000e+00, 3.153565e-03, 9.165059e-07, 0.000000e+00   
4.188000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.794110e-03, 1.701377e-03, 4.575023e-04, 6.872258e-04, 6.815520e-03, 1.782558e-03, 0.000000e+00, 0.000000e+00, 3.154582e-03, 9.266605e-07, 0.000000e+00   
4.194000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.797284e-03, 1.702054e-03, 4.568793e-04, 6.862021e-04, 6.817118e-03, 1.782098e-03, 0.000000e+00, 0.000000e+00, 3.155605e-03, 9.368125e-07, 0.000000e+00   
4.200000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.800452e-03, 1.702710e-03, 4.562664e-04, 6.852089e-04, 6.818656e-03, 1.781644e-03, 0.000000e+00, 0.000000e+00, 3.156639e-03, 9.469504e-07, 0.000000e+00   
4.206000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.803617e-03, 1.703343e-03, 4.556679e-04, 6.843015e-04, 6.820044e-03, 1.781207e-03, 0.000000e+00, 0.000000e+00, 3.157684e-03, 9.570639e-07, 0.000000e+00   
4.212000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.806776e-03, 1.703957e-03, 4.550734e-04, 6.833921e-04, 6.821433e-03, 1.780768e-03, 0.000000e+00, 0.000000e+00, 3.158738e-03, 9.671662e-07, 0.000000e+00   
4.218000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.809928e-03, 1.704553e-03, 4.544736e-04, 6.824188e-04, 6.822932e-03, 1.780315e-03, 0.000000e+00, 0.000000e+00, 3.159797e-03, 9.772653e-07, 0.000000e+00   
4.224000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.813075e-03, 1.705132e-03, 4.538694e-04, 6.813964e-04, 6.824518e-03, 1.779851e-03, 0.000000e+00, 0.000000e+00, 3.160861e-03, 9.873571e-07, 0.000000e+00   
4.230000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.816214e-03, 1.705694e-03, 4.532572e-04, 6.803141e-04, 6.826212e-03, 1.779373e-03, 0.000000e+00, 0.000000e+00, 3.161931e-03, 9.974416e-07, 0.000000e+00   
4.236000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.819348e-03, 1.706238e-03, 4.526363e-04, 6.792083e-04, 6.827959e-03, 1.778887e-03, 0.000000e+00, 0.000000e+00, 3.163007e-03, 1.007511e-06, 0.000000e+00   
4.242000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.822479e-03, 1.706758e-03, 4.520100e-04, 6.782465e-04, 6.829497e-03, 1.778426e-03, 0.000000e+00, 0.000000e+00, 3.164096e-03, 1.017540e-06, 0.000000e+00   
4.248000e+05, 1.098479e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.825605e-03, 1.707257e-03, 4.513965e-04, 6.773528e-04, 6.830913e-03, 1.777973e-03, 0.000000e+00, 0.000000e+00, 3.165195e-03, 1.027536e-06, 0.000000e+00   
4.254000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.828725e-03, 1.707738e-03, 4.507784e-04, 6.764276e-04, 6.832384e-03, 1.777505e-03, 0.000000e+00, 0.000000e+00, 3.166300e-03, 1.037515e-06, 0.000000e+00   
4.260000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.831839e-03, 1.708203e-03, 4.501515e-04, 6.754296e-04, 6.833978e-03, 1.777019e-03, 0.000000e+00, 0.000000e+00, 3.167409e-03, 1.047480e-06, 0.000000e+00   
4.266000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.834946e-03, 1.708652e-03, 4.495163e-04, 6.743688e-04, 6.835678e-03, 1.776517e-03, 0.000000e+00, 0.000000e+00, 3.168522e-03, 1.057429e-06, 0.000000e+00   
4.272000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.838047e-03, 1.709084e-03, 4.488443e-04, 6.733043e-04, 6.837439e-03, 1.776006e-03, 0.000000e+00, 0.000000e+00, 3.169642e-03, 1.067357e-06, 0.000000e+00   
4.278000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.841145e-03, 1.709493e-03, 4.481722e-04, 6.723551e-04, 6.839019e-03, 1.775514e-03, 0.000000e+00, 0.000000e+00, 3.170774e-03, 1.077241e-06, 0.000000e+00   
4.284000e+05, 1.098479e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.844236e-03, 1.709887e-03, 4.474921e-04, 6.713395e-04, 6.840707e-03, 1.775007e-03, 0.000000e+00, 0.000000e+00, 3.171911e-03, 1.087105e-06, 0.000000e+00   
