# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, CO2tot 
1.428000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.168539e-03, 5.147331e-04, 0.000000e+00,  0.000000e+00, 4.277210e-05, 2.757184e-21, 6.264658e-01,  8.440503e-03   
1.434000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.167264e-03, 5.164497e-04, 0.000000e+00,  0.000000e+00, 4.289499e-05, 3.278735e-21, 6.246411e-01,  8.440505e-03   
1.440000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.166006e-03, 5.181542e-04, 0.000000e+00,  0.000000e+00, 4.301796e-05, 3.885161e-21, 6.229144e-01,  8.440509e-03   
1.446000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.164765e-03, 5.198461e-04, 0.000000e+00,  0.000000e+00, 4.314103e-05, 4.592152e-21, 6.212768e-01,  8.440511e-03   
1.452000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.163541e-03, 5.215254e-04, 0.000000e+00,  0.000000e+00, 4.326410e-05, 5.414235e-21, 6.197178e-01,  8.440513e-03   
1.458000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.162334e-03, 5.231924e-04, 0.000000e+00,  0.000000e+00, 4.338725e-05, 6.364383e-21, 6.182385e-01,  8.440515e-03   
1.464000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.161144e-03, 5.248470e-04, 0.000000e+00,  0.000000e+00, 4.351037e-05, 7.461384e-21, 6.168267e-01,  8.440519e-03   
1.470000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.159971e-03, 5.264892e-04, 0.000000e+00,  0.000000e+00, 4.363358e-05, 8.723027e-21, 6.154787e-01,  8.440523e-03   
1.476000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.158814e-03, 5.281191e-04, 0.000000e+00,  0.000000e+00, 4.375689e-05, 1.017580e-20, 6.141874e-01,  8.440525e-03   
1.482000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.157674e-03, 5.297365e-04, 0.000000e+00,  0.000000e+00, 4.388021e-05, 1.184453e-20, 6.129680e-01,  8.440527e-03   
1.488000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.156551e-03, 5.313419e-04, 0.000000e+00,  0.000000e+00, 4.400359e-05, 1.374683e-20, 6.118185e-01,  8.440531e-03   
1.494000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.155444e-03, 5.329350e-04, 0.000000e+00,  0.000000e+00, 4.412704e-05, 1.591830e-20, 6.107212e-01,  8.440534e-03   
1.500000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.154354e-03, 5.345157e-04, 0.000000e+00,  0.000000e+00, 4.425055e-05, 1.839999e-20, 6.096701e-01,  8.440536e-03   
1.506000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.153280e-03, 5.360845e-04, 0.000000e+00,  0.000000e+00, 4.437412e-05, 2.121203e-20, 6.086660e-01,  8.440540e-03   
1.512000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.152223e-03, 5.376411e-04, 0.000000e+00,  0.000000e+00, 4.449775e-05, 2.440598e-20, 6.077034e-01,  8.440544e-03   
1.518000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.151183e-03, 5.391857e-04, 0.000000e+00,  0.000000e+00, 4.462143e-05, 2.802220e-20, 6.067819e-01,  8.440547e-03   
1.524000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.150159e-03, 5.407179e-04, 0.000000e+00,  0.000000e+00, 4.474516e-05, 3.211743e-20, 6.058990e-01,  8.440549e-03   
1.530000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.149151e-03, 5.422382e-04, 0.000000e+00,  0.000000e+00, 4.486894e-05, 3.672134e-20, 6.050542e-01,  8.440553e-03   
1.536000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.148160e-03, 5.437465e-04, 0.000000e+00,  0.000000e+00, 4.499280e-05, 4.191337e-20, 6.042418e-01,  8.440556e-03   
1.542000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.147186e-03, 5.452429e-04, 0.000000e+00,  0.000000e+00, 4.511676e-05, 4.775064e-20, 6.034631e-01,  8.440558e-03   
1.548000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.146228e-03, 5.467269e-04, 0.000000e+00,  0.000000e+00, 4.524073e-05, 5.430768e-20, 6.027140e-01,  8.440561e-03   
1.554000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.145286e-03, 5.481992e-04, 0.000000e+00,  0.000000e+00, 4.536479e-05, 6.162562e-20, 6.019953e-01,  8.440564e-03   
1.560000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.144361e-03, 5.496596e-04, 0.000000e+00,  0.000000e+00, 4.548901e-05, 6.982487e-20, 6.013052e-01,  8.440566e-03   
1.566000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.143453e-03, 5.511080e-04, 0.000000e+00,  0.000000e+00, 4.561335e-05, 7.897675e-20, 6.006432e-01,  8.440569e-03   
1.572000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.142560e-03, 5.525443e-04, 0.000000e+00,  0.000000e+00, 4.573778e-05, 8.918884e-20, 6.000077e-01,  8.440571e-03   
1.578000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.141685e-03, 5.539687e-04, 0.000000e+00,  0.000000e+00, 4.586237e-05, 1.005515e-19, 5.993979e-01,  8.440573e-03   
1.584000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.140825e-03, 5.553816e-04, 0.000000e+00,  0.000000e+00, 4.598713e-05, 1.131304e-19, 5.988135e-01,  8.440577e-03   
1.590000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.139982e-03, 5.567827e-04, 0.000000e+00,  0.000000e+00, 4.611211e-05, 1.271151e-19, 5.982539e-01,  8.440579e-03   
1.596000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.139155e-03, 5.581722e-04, 0.000000e+00,  0.000000e+00, 4.623722e-05, 1.425683e-19, 5.977188e-01,  8.440582e-03   
1.602000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.138345e-03, 5.595498e-04, 0.000000e+00,  0.000000e+00, 4.636251e-05, 1.597161e-19, 5.972075e-01,  8.440585e-03   
1.608000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.137551e-03, 5.609158e-04, 0.000000e+00,  0.000000e+00, 4.648798e-05, 1.786594e-19, 5.967210e-01,  8.440587e-03   
1.614000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.136773e-03, 5.622703e-04, 0.000000e+00,  0.000000e+00, 4.661361e-05, 1.995556e-19, 5.962601e-01,  8.440589e-03   
1.620000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.136011e-03, 5.636135e-04, 0.000000e+00,  0.000000e+00, 4.673943e-05, 2.225467e-19, 5.958249e-01,  8.440591e-03   
1.626000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.135266e-03, 5.649453e-04, 0.000000e+00,  0.000000e+00, 4.686537e-05, 2.478373e-19, 5.954121e-01,  8.440593e-03   
1.632000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.134537e-03, 5.662654e-04, 0.000000e+00,  0.000000e+00, 4.699137e-05, 2.756533e-19, 5.950198e-01,  8.440596e-03   
1.638000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.133824e-03, 5.675741e-04, 0.000000e+00,  0.000000e+00, 4.711747e-05, 3.061722e-19, 5.946477e-01,  8.440598e-03   
1.644000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.133127e-03, 5.688717e-04, 0.000000e+00,  0.000000e+00, 4.724365e-05, 3.394981e-19, 5.942951e-01,  8.440601e-03   
1.650000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.132446e-03, 5.701580e-04, 0.000000e+00,  0.000000e+00, 4.736997e-05, 3.760639e-19, 5.939605e-01,  8.440604e-03   
1.656000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.131782e-03, 5.714330e-04, 0.000000e+00,  0.000000e+00, 4.749637e-05, 4.160383e-19, 5.936429e-01,  8.440606e-03   
1.662000e+05, 1.098403e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.131133e-03, 5.726966e-04, 0.000000e+00,  0.000000e+00, 4.762283e-05, 4.597351e-19, 5.933411e-01,  8.440608e-03   
1.668000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.130500e-03, 5.739491e-04, 0.000000e+00,  0.000000e+00, 4.774940e-05, 5.073892e-19, 5.930523e-01,  8.440610e-03   
1.674000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.129883e-03, 5.751903e-04, 0.000000e+00,  0.000000e+00, 4.787609e-05, 5.593095e-19, 5.927772e-01,  8.440612e-03   
1.680000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.129282e-03, 5.764207e-04, 0.000000e+00,  0.000000e+00, 4.800297e-05, 6.156732e-19, 5.925148e-01,  8.440616e-03   
1.686000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.128697e-03, 5.776400e-04, 0.000000e+00,  0.000000e+00, 4.813006e-05, 6.770474e-19, 5.922643e-01,  8.440618e-03   
1.692000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.128127e-03, 5.788483e-04, 0.000000e+00,  0.000000e+00, 4.825733e-05, 7.436985e-19, 5.920311e-01,  8.440621e-03   
1.698000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.127573e-03, 5.800456e-04, 0.000000e+00,  0.000000e+00, 4.838473e-05, 8.158082e-19, 5.918094e-01,  8.440624e-03   
1.704000e+05, 1.098404e+05, 1.039646e+05, 0.000000e+00,  0.000000e+00, 4.127035e-03, 5.812319e-04, 0.000000e+00,  0.000000e+00, 4.851230e-05, 8.939519e-19, 5.915977e-01,  8.440628e-03   
1.710000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.126512e-03, 5.824072e-04, 0.000000e+00,  0.000000e+00, 4.864007e-05, 9.788490e-19, 5.913965e-01,  8.440630e-03   
1.716000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.126005e-03, 5.835718e-04, 0.000000e+00,  0.000000e+00, 4.876800e-05, 1.070696e-18, 5.912081e-01,  8.440632e-03   
1.722000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.125513e-03, 5.847255e-04, 0.000000e+00,  0.000000e+00, 4.889607e-05, 1.169949e-18, 5.910309e-01,  8.440634e-03   
1.728000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.125037e-03, 5.858686e-04, 0.000000e+00,  0.000000e+00, 4.902427e-05, 1.277108e-18, 5.908716e-01,  8.440636e-03   
1.734000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.124576e-03, 5.870013e-04, 0.000000e+00,  0.000000e+00, 4.915256e-05, 1.392371e-18, 5.907208e-01,  8.440640e-03   
1.740000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.124130e-03, 5.881234e-04, 0.000000e+00,  0.000000e+00, 4.928092e-05, 1.516549e-18, 5.905773e-01,  8.440644e-03   
1.746000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.123700e-03, 5.892350e-04, 0.000000e+00,  0.000000e+00, 4.940934e-05, 1.650604e-18, 5.904426e-01,  8.440646e-03   
1.752000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.123284e-03, 5.903361e-04, 0.000000e+00,  0.000000e+00, 4.953778e-05, 1.794873e-18, 5.903180e-01,  8.440648e-03   
1.758000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.122884e-03, 5.914271e-04, 0.000000e+00,  0.000000e+00, 4.966621e-05, 1.949509e-18, 5.902147e-01,  8.440652e-03   
1.764000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.122498e-03, 5.925078e-04, 0.000000e+00,  0.000000e+00, 4.979461e-05, 2.115537e-18, 5.901415e-01,  8.440655e-03   
1.770000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.122128e-03, 5.935784e-04, 0.000000e+00,  0.000000e+00, 4.992300e-05, 2.294567e-18, 5.900906e-01,  8.440657e-03   
1.776000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.121772e-03, 5.946390e-04, 0.000000e+00,  0.000000e+00, 5.005129e-05, 2.486073e-18, 5.900648e-01,  8.440659e-03   
1.782000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.121431e-03, 5.956896e-04, 0.000000e+00,  0.000000e+00, 5.017940e-05, 2.690795e-18, 5.900640e-01,  8.440662e-03   
1.788000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.121104e-03, 5.967301e-04, 0.000000e+00,  0.000000e+00, 5.030736e-05, 2.910370e-18, 5.900802e-01,  8.440665e-03   
1.794000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120792e-03, 5.977609e-04, 0.000000e+00,  0.000000e+00, 5.043512e-05, 3.145330e-18, 5.901137e-01,  8.440668e-03   
1.800000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120494e-03, 5.987821e-04, 0.000000e+00,  0.000000e+00, 5.056271e-05, 3.396549e-18, 5.901576e-01,  8.440670e-03   
1.806000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120211e-03, 5.997937e-04, 0.000000e+00,  0.000000e+00, 5.069004e-05, 3.664908e-18, 5.902103e-01,  8.440672e-03   
1.812000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119942e-03, 6.007955e-04, 0.000000e+00,  0.000000e+00, 5.081705e-05, 3.951596e-18, 5.902662e-01,  8.440674e-03   
1.818000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119686e-03, 6.017879e-04, 0.000000e+00,  0.000000e+00, 5.094374e-05, 4.257101e-18, 5.903316e-01,  8.440677e-03   
1.824000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119445e-03, 6.027710e-04, 0.000000e+00,  0.000000e+00, 5.107010e-05, 4.582760e-18, 5.904154e-01,  8.440679e-03   
1.830000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119217e-03, 6.037448e-04, 0.000000e+00,  0.000000e+00, 5.119608e-05, 4.929769e-18, 5.905495e-01,  8.440682e-03   
1.836000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119003e-03, 6.047096e-04, 0.000000e+00,  0.000000e+00, 5.132172e-05, 5.299200e-18, 5.907054e-01,  8.440684e-03   
1.842000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118803e-03, 6.056654e-04, 0.000000e+00,  0.000000e+00, 5.144693e-05, 5.692227e-18, 5.908637e-01,  8.440686e-03   
1.848000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118616e-03, 6.066119e-04, 0.000000e+00,  0.000000e+00, 5.157167e-05, 6.110395e-18, 5.910243e-01,  8.440689e-03   
1.854000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118442e-03, 6.075496e-04, 0.000000e+00,  0.000000e+00, 5.169594e-05, 6.554198e-18, 5.911841e-01,  8.440691e-03   
1.860000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118281e-03, 6.084786e-04, 0.000000e+00,  0.000000e+00, 5.181971e-05, 7.024104e-18, 5.913387e-01,  8.440695e-03   
1.866000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118133e-03, 6.093989e-04, 0.000000e+00,  0.000000e+00, 5.194304e-05, 7.524427e-18, 5.914790e-01,  8.440697e-03   
1.872000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117997e-03, 6.103105e-04, 0.000000e+00,  0.000000e+00, 5.206588e-05, 8.055070e-18, 5.915935e-01,  8.440699e-03   
1.878000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117874e-03, 6.112133e-04, 0.000000e+00,  0.000000e+00, 5.218817e-05, 8.617927e-18, 5.916944e-01,  8.440701e-03   
1.884000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117763e-03, 6.121077e-04, 0.000000e+00,  0.000000e+00, 5.230992e-05, 9.213235e-18, 5.918425e-01,  8.440704e-03   
1.890000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117665e-03, 6.129936e-04, 0.000000e+00,  0.000000e+00, 5.243112e-05, 9.843457e-18, 5.920326e-01,  8.440707e-03   
1.896000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117578e-03, 6.138711e-04, 0.000000e+00,  0.000000e+00, 5.255176e-05, 1.051100e-17, 5.922416e-01,  8.440710e-03   
1.902000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117502e-03, 6.147404e-04, 0.000000e+00,  0.000000e+00, 5.267185e-05, 1.121706e-17, 5.924344e-01,  8.440712e-03   
1.908000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117438e-03, 6.156015e-04, 0.000000e+00,  0.000000e+00, 5.279135e-05, 1.196339e-17, 5.925963e-01,  8.440714e-03   
1.914000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117385e-03, 6.164542e-04, 0.000000e+00,  0.000000e+00, 5.291018e-05, 1.275230e-17, 5.927396e-01,  8.440716e-03   
1.920000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117343e-03, 6.172989e-04, 0.000000e+00,  0.000000e+00, 5.302837e-05, 1.358390e-17, 5.928609e-01,  8.440719e-03   
1.926000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117311e-03, 6.181355e-04, 0.000000e+00,  0.000000e+00, 5.314590e-05, 1.446143e-17, 5.929553e-01,  8.440722e-03   
1.932000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117291e-03, 6.189642e-04, 0.000000e+00,  0.000000e+00, 5.326275e-05, 1.538538e-17, 5.930221e-01,  8.440726e-03   
1.938000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117280e-03, 6.197849e-04, 0.000000e+00,  0.000000e+00, 5.337895e-05, 1.636256e-17, 5.930571e-01,  8.440728e-03   
1.944000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117279e-03, 6.205978e-04, 0.000000e+00,  0.000000e+00, 5.349443e-05, 1.739233e-17, 5.931137e-01,  8.440730e-03   
1.950000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117289e-03, 6.214028e-04, 0.000000e+00,  0.000000e+00, 5.360912e-05, 1.847358e-17, 5.931774e-01,  8.440734e-03   
1.956000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117308e-03, 6.221999e-04, 0.000000e+00,  0.000000e+00, 5.372307e-05, 1.961580e-17, 5.932748e-01,  8.440736e-03   
1.962000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117336e-03, 6.229894e-04, 0.000000e+00,  0.000000e+00, 5.383624e-05, 2.081515e-17, 5.933822e-01,  8.440739e-03   
1.968000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117374e-03, 6.237713e-04, 0.000000e+00,  0.000000e+00, 5.394861e-05, 2.207639e-17, 5.934617e-01,  8.440742e-03   
1.974000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117421e-03, 6.245458e-04, 0.000000e+00,  0.000000e+00, 5.406022e-05, 2.340524e-17, 5.935019e-01,  8.440744e-03   
1.980000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117477e-03, 6.253128e-04, 0.000000e+00,  0.000000e+00, 5.417099e-05, 2.480173e-17, 5.935147e-01,  8.440747e-03   
1.986000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117542e-03, 6.260722e-04, 0.000000e+00,  0.000000e+00, 5.428088e-05, 2.626952e-17, 5.934936e-01,  8.440749e-03   
1.992000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117616e-03, 6.268244e-04, 0.000000e+00,  0.000000e+00, 5.438990e-05, 2.780653e-17, 5.934353e-01,  8.440752e-03   
1.998000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117699e-03, 6.275693e-04, 0.000000e+00,  0.000000e+00, 5.449804e-05, 2.941930e-17, 5.933413e-01,  8.440755e-03   
2.004000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117789e-03, 6.283070e-04, 0.000000e+00,  0.000000e+00, 5.460530e-05, 3.110936e-17, 5.932064e-01,  8.440759e-03   
2.010000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117888e-03, 6.290375e-04, 0.000000e+00,  0.000000e+00, 5.471171e-05, 3.288797e-17, 5.930525e-01,  8.440761e-03   
2.016000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.117994e-03, 6.297610e-04, 0.000000e+00,  0.000000e+00, 5.481722e-05, 3.475249e-17, 5.929202e-01,  8.440763e-03   
2.022000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118108e-03, 6.304774e-04, 0.000000e+00,  0.000000e+00, 5.492175e-05, 3.669950e-17, 5.927888e-01,  8.440767e-03   
2.028000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118230e-03, 6.311869e-04, 0.000000e+00,  0.000000e+00, 5.502539e-05, 3.873793e-17, 5.926330e-01,  8.440771e-03   
2.034000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118359e-03, 6.318894e-04, 0.000000e+00,  0.000000e+00, 5.512815e-05, 4.088070e-17, 5.924676e-01,  8.440773e-03   
2.040000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118495e-03, 6.325852e-04, 0.000000e+00,  0.000000e+00, 5.522992e-05, 4.311458e-17, 5.923007e-01,  8.440776e-03   
2.046000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118638e-03, 6.332739e-04, 0.000000e+00,  0.000000e+00, 5.533077e-05, 4.546155e-17, 5.921307e-01,  8.440779e-03   
2.052000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118787e-03, 6.339561e-04, 0.000000e+00,  0.000000e+00, 5.543070e-05, 4.790848e-17, 5.919506e-01,  8.440782e-03   
2.058000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.118944e-03, 6.346317e-04, 0.000000e+00,  0.000000e+00, 5.552970e-05, 5.046607e-17, 5.917532e-01,  8.440786e-03   
2.064000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119107e-03, 6.353007e-04, 0.000000e+00,  0.000000e+00, 5.562780e-05, 5.314802e-17, 5.915314e-01,  8.440788e-03   
2.070000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119276e-03, 6.359631e-04, 0.000000e+00,  0.000000e+00, 5.572495e-05, 5.595015e-17, 5.913021e-01,  8.440790e-03   
2.076000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119453e-03, 6.366191e-04, 0.000000e+00,  0.000000e+00, 5.582109e-05, 5.886600e-17, 5.910866e-01,  8.440794e-03   
2.082000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119637e-03, 6.372687e-04, 0.000000e+00,  0.000000e+00, 5.591627e-05, 6.190967e-17, 5.908716e-01,  8.440797e-03   
2.088000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.119827e-03, 6.379118e-04, 0.000000e+00,  0.000000e+00, 5.601051e-05, 6.509931e-17, 5.906489e-01,  8.440799e-03   
2.094000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120024e-03, 6.385488e-04, 0.000000e+00,  0.000000e+00, 5.610380e-05, 6.842695e-17, 5.904296e-01,  8.440802e-03   
2.100000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120227e-03, 6.391796e-04, 0.000000e+00,  0.000000e+00, 5.619613e-05, 7.189788e-17, 5.902224e-01,  8.440804e-03   
2.106000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120438e-03, 6.398043e-04, 0.000000e+00,  0.000000e+00, 5.628742e-05, 7.550324e-17, 5.900671e-01,  8.440808e-03   
2.112000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120655e-03, 6.404226e-04, 0.000000e+00,  0.000000e+00, 5.637774e-05, 7.927620e-17, 5.899110e-01,  8.440810e-03   
2.118000e+05, 1.098404e+05, 1.039647e+05, 0.000000e+00,  0.000000e+00, 4.120879e-03, 6.410350e-04, 0.000000e+00,  0.000000e+00, 5.646708e-05, 8.319454e-17, 5.897371e-01,  8.440813e-03   
2.124000e+05, 1.098404e+05, 1.039648e+05, 0.000000e+00,  0.000000e+00, 4.121110e-03, 6.416414e-04, 0.000000e+00,  0.000000e+00, 5.655543e-05, 8.727512e-17, 5.895651e-01,  8.440817e-03   
2.130000e+05, 1.098404e+05, 1.039648e+05, 0.000000e+00,  0.000000e+00, 4.121348e-03, 6.422419e-04, 0.000000e+00,  0.000000e+00, 5.664285e-05, 9.153984e-17, 5.894249e-01,  8.440819e-03   
2.136000e+05, 1.098404e+05, 1.039648e+05, 0.000000e+00,  0.000000e+00, 4.121592e-03, 6.428364e-04, 0.000000e+00,  0.000000e+00, 5.672930e-05, 9.597989e-17, 5.892860e-01,  8.440821e-03   
